ID,text,label
OCVJS0Y,جهنم وبئس المصير,0
CRDS1T4,زبالة,0
O2CPC68,chid darek ahsen,0
IQYU51S,تفاهة وقلة حياء,0
1YGE1KD,ماسطة,0
JANEM90,مازال الخير في الدنيا .. راجل وليد كيما أغلب الفنانين الشعبيين .. ولاد الحوم ..,1
FXYIO13,يا وخياني هل الكلب الحيوان الديوث كان نشدوا 👹👊👊👊👋👋👋👋👋👋👋👋👋🔫🔫🔫🔫🔫🔫💣💣💣💣💣💣,0
ONHMNBI,M3allim raby y3inou w dmou3ek 4alin yé stoufa :*,1
OP3RH9R,شعب منافق,0
VVXQ61E,المنافق,0
93EYTF8,malla  ra7a men hek sa5ta  el masseeèt  chakib derwich,0
TB0CYLV,بربي يزي من التجارة بمشاكل الناس واعراضهم حرام عليكم,0
DAIAU11,pffffff mamsatha ye5ii mete7chemich te3mel hekeke walah chey ybahet  malla wa9a7a O.o,0
IS21WIM,امراءة مثقفة و فيها امل و البسمة زايدتها الشطر ..من منظرها نحبها.... طيبة,1
6SN90PI,Metrobia barcha te3jebni barcha barcha,1
LR927PD,برافووو..خديجة..لقطة مؤثرة برشا,1
MB4ZDQR,برافو,1
0GZ8SWP,إمرأة ذات طابع رجولي. و نشوف فيها فادة برشا من ااسيدة شمس اادين,1
H9DM15D,Bravooo,1
5WQRGYM,مبدع انشالله داءما متالقا,1
NK5EOMU,maaaaaaaaaaaaasit :/,0
9ZLWFYE,حسبنا الله ونعم الوكيل,0
Y51ZYSJ,maset laset ken hetha motha9af wa 3ala donya salem w n9oulou twatha3 chwaya b rabbi,0
CGJSI72,y3tikom essha mech normal,1
56AICP2,النهضة خانة شعب خلي ابناءها. جبناء انتهازين و لاكن لامفر يوم محاسبتها ....,0
L7I94CT,معلم,1
QMCFNO8,ma5yebha ines w zid 3andha 3am w hiya telbes fi nafs el veste,0
SW9ZK7C,a9wa 9anet 3orfetha tounes,1
GH8NV67,ممتاز,1
B7OHDEX,أجمل ما في الدنيا آش مزلت تحب......,1
KXWSVKF,انا ما فهمتش شنوة هالقذارة لي يسمو فيها راب بففففففف ..,0
WJ49A2U,sl3a pffffffffffffffffffffff,0
JRCX909,Raw3a raby ya3tik ajmal imraaa,1
LP8BIYK,mela bhima!!,0
O6HSAEV,M3llm ye Stoufa ch3liik fihom rak l king,1
TSZA3X8,مخيبوا الكبر,0
C66PXG1,جعفووووور صاحبي الغول برى يراك وين تقبل تربح,1
1X2A83O,احتراماتي لجعفر و نور,1
N6BTPSU,مقداد السهيلي أرخص إنسان على وجه الارض و بتاع النقابة الي تكلم نحب نقولو يعطك تيييييييييت,0
UGAHQST,00000 mamsteha,0
WOH4938,Bravo,1
4Y0XS0Q,برافو أحمد الأندلسي 👍,1
URYVQGX,Ka insana ta3jabni barcha bsara7a,1
11HCX25,mariouma ma7lek,1
3PTNG9G,hbel,1
K8IS1TE,salem mr maset,0
UYNUGFR,كيف سيدي كيف جوادو كيف المنشط و بية وشكيب مامسطكم كلكم,0
E8DCS1I,ربي يوفقك وانشاء الله من حسن الى احسن,1
COT462K,قول ياسر قلة حياء و قلة تربياه,0
4ZHNSGQ,طز  فيكم  يا حمير,0
3PDEC1Y,3JIBNI barcha dawrha fi na3ourit lahwa w spectacle hayil il 3ifcha mon amour sif isna fi binzart <3 grande actrice tout mon respect,1
4UELH4O,مازلتو يا اعلام الماخور تمضغو و تعاودو في لوبانة الملاهط و هلاشكال المسخة راكم فضحتونا و ضحكتو علينا الي يسوا و ما يسواش يا طحانة ينعل بوكم و بو قناتكم وبو تونس معاكم و الحمد لله علي نعمة الغربة,0
9HEUZGN,ana dohretli yasser mezyana,1
C9CE70R,Brabi saker fomk à chakib bhim,0
2TJM9FN,يلعنهم شواطين,0
N9J7NJU,masit yassir kleim nass walla jibouln rapeur bahi,0
CPPEGTX,Nhebha,1
2RMTW74,ma7leha <3,1
KL2AKNO,برشا قحب,0
0WFXHY2,bsara7a m3alem,1
10L7TEM,خسارة الفن بريئ  منك حتى تحسن الفاضك .المثل يقول الرزانة حكمة..اخجلتنا وسط العائلة...الشيب والعيب.....,0
6J9TOYC,Ye ouled el fesda,0
KDDFY0Z,الرجلة عندها ناسها برافووووووو وليد,1
OJ2AEQM,موش حضاري وزيد تجمعي باز دفعولوا باش يحكي مستوي منحط,0
BZIVNGG,عجوز متصابية,0
POJUWGZ,pffffffffffffffffffffffffffffffffffffffffffffffffffffff,0
UYZ991B,Tayaaaaaara. 👍👍👍👍👍👍👍,1
NMG56UU,Mecheallah,1
F48199I,9a7ba,0
SMI7JBU,والله نيكهم يا بهيم ههههههه,0
XHE8N5Q,Mamstek y'a chleka brabi sa7touh,0
U8KC8WB,زبلة,0
774DGQD,Matahla esahriya ila bik,1
PS0IWHA,woooooooh mamstw hal kazi,0
KEPZJ5I,Tahet 9imtouuuu 5saraa :(,0
APFK54I,Ya komaj alah la trabahkom,0
AW9M9N8,ya a7la manou fi tunes,1
9RF62WU,Dawrha 5ayeeeeb mouch mta3ha bel7a9 el mouselsl fih 7ajet 5ayba mouch mta3 3ayla ttfarj m3a b3adha,0
7BB5DWY,N7bhaaa,1
TWHGZCR,كثرلها بالمساطة -_-,0
R3L8JY7,لكن الفاصل طويلا جدا وقد امسط المسلسل,0
56MLLHT,برافو سامي خدمة ياسر تحفونة,1
8SYNBRE,Ahsen halka.,1
W8SOY0W,Kadach nakerhou déjà makameltch tfarejet kif ja malla halla,0
STB00FK,walouda wahra w youfa la7dithe me3ak,1
N7FHYRH,Mamsto sahriya kmla w howa ynags ywatr l3sab,0
ENAEW0C,Mahleha kawnit mostakbalha min sorrha,1
QYTVIXK,Ui ma7leha ki yafra7 ezaweli <3,1
V7GPSNN,bravo wlh yaser thamriiinnnn,1
GL4DEO0,Mamstou yefadid,0
KWT0ZVJ,ياسر ماسط,0
PTK8WJF,ما ارزن من لطفي العماري كان لطفي العبدلي ،لطف و برة ربي يصبرنا.,0
QEAZKZM,Barcha 9elet torbya w9let 7yaaaa 3ala9al e7tarm chehar eli a7na fih 5af men rabi kifech bech t9ablo raho maynf3ek chy gir fe3lek tayeb 👎👎👎👎👎👎👌👌👌,0
ZLJMJ0M,Ti ch'ha lham !!! Mnin 9a3din yatel3ou ha lmanadher !!! Mala Malhet !! Avec un grand M :3,0
LI1FI6E,امسط انسان ريتو في حياتي .. وشام و منقالة و خلعة و زيد يحكي ..مسكين والله 😒👍😊,0
YR7980X,A7la ja3fer bravo w ya3tik sa7a wasel,1
2NC8OTZ,ماشالله عليها,1
4F7OUH2,Kafon  <3,1
AOJOMSX,Bravo ye3jebni,1
NNUB1XW,قداش تعجبني يا كبير وقداكش صريح ربي اطول في عمرك,1
45ZGOBR,حتى خليقتو مقلوبة ,0
T3J314Y,تعيس و مستواه صفر ما يصلح كان للسجون و الا قواد,0
YA7BFR7,Waaahddek yaa m3alem <3,1
JOQ2QSB,ti bara rawa7 bara rawa7,0
PED49HG,Sami el Fehri Mnawar el 7iwar ettounsi vraimen,1
H1NBBXJ,Drama 9wiya ui mezyeeen,1
5HLMJZC,Hanan chokrani bravoo,1
CDP8R7F,Jaafour mahlek ou mathemrek,1
4IDQ8NW,هايلين  و روعة تلقى لبنات خير  من الدكور في الكثير من المرات  ربي  يخليهم #جزايري,1
IOTF6XE,wajiha inhsha 3ala 3sabha chwaya was3 belkk ya wajiha,0
R0JE8KT,mahlana attounsaa wallah ...,1
HRZB8DY,منافق كذاب   عار  على الشعب التونسي  اللي طرد سيدو  السارق,0
IOMQJ49,Walah chab3a thahk bravo sami,1
S9SDMJ0,في كلمة أحسن وحدة bravo إلى الأمام,1
8IYWF9J,mokrez Karim yesser,0
F73ZNHE,nawfel mtrobi wa rajel 3likom,1
EHAQRNV,جعفور أنسان طيب و ربي يعطيه عاى قد قلبو  <3,1
MLG9SIX,w barnemjek nchalah yfai9 la3bed ,1
U1YY3P0,امسط مل المساطة,0
0HAGVTI,"illi 9al msa5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ib a3lik",0
L0VDEM6,ملا مستويات منحطة !!!!,0
VSE27RY,Bravo rahmoni,1
IS82X3G,Rahmouni miboune wa irhebi,0
BE2V9M0,Mereg,0
19QRUK6,Vraiment motrba wa3leha leklem,1
YW9LBZY,"بففففف""",0
XVETK2U,تحياتي برافوا,1
TWD4SYN,mala sel3a,0
BUECTKL,ya ta7an ya ras elbsal ech 3malet bflous fatma bousa7a,0
M642H15,شلة امتاع قحاب و موبنة,0
YS3Q1F2,Bâri makhybek hhh,0
N4Y8Q24,Baaaaaalti ya 4ali,1
XML9WAP,لسانها طويل برشا سبحان الله رجلها كيفاش مزال صابر عليها,0
NQDTTD6,Men ahsen lmomathlet fi tounes wbitawfi9,1
SJ63QBE,تسبي في احمد اندلسي يامسخة وبري شوفي مراء كيفك ارقد معها يامريضة و عجبني شيخ و وليد كي سخسخوكم معليم و ربي معكوم و نشاله تتقطع ضاهرة هذي,0
NWI0P5L,A7sen momathel tounsi bravo,1
QSZ4JY2,برافو فوزي وينو جديدك,1
K2F4AIL,أحسن ممثلة في تونس,1
2W8J11D,mahlaha <3,1
MDSV77D,Lkolha 7elwa moch kan 3iniha,1
1G1UATN,Karakouz 😂😂😂,0
1IAJ4SR,"Ya3tik essa7a ja3four 3jebtni barcha fil emision bklemek w jawek 
yhabloooo ��
روعة
Zouz ma7lahom ty ebkatherte mani mrakza em3ohom edou5a la3bet bia hhhhhh
مزالت البركة كرمكالله ❤
Brvoooooo:-O
تلقائية...
😍
Ma7leha
A7LA Couple
Wlh m3alm kol klma fi 7a9ha
بالحق برااااااافو ;-)",1
EV4JHBJ,مرا كاسحة و ما تعرش تجامل ... نحترمها !,1
JPC6DJT,ماسط  اكبر بهيم !!!  ح ش,0
1EQRS3T,#Mounef9in,0
M28K4E8,3ejbetni barcha ema bakeni barhoum meskin,1
HEDUOWD,S7i7 nakrhek ama lila 3jbtni bravoo,1
5PX2YRO,من قبل نكرهك و ليوم زدت.تحيفة الخنن,0
YXDW1N7,3jbni kan fayzi ben gmra dima 7a9i9i.,1
VKLKI1C,خامجة,0
NUYLJAW,لطفي العبدلي ممثل شامل كميديا تلقاه دراما زادا والحمد الله أحسن ممثل في مهرجان دبي و شماته في العداء. رانا إنحبوك.واصل يا معلم :*,1
V985TN7,mo9ded jahel w yfalem,0
TYB5UHJ,7louwa,1
1F0FRZU,Te3jebni barcha,1
WNFKDZ1,كيفو كيف بلاش وبلاش بيه خير نهضاوي,0
GWDG70Q,ماسط ماسط ماسط ماسط مااااااااااااااااااااااسط أكبر ممثل فاشل في تونس,0
TTFNEHX,محلاهااا لفازة ومحلاهم لخوات هكا <3,1
S96SW9V,ربي يكثر منك الناس,1
T85DCF8,تافهة هي و غناياتها,0
CYDNQEP,9adechek maset ya lotfi,0
OSZ99KF,عيل هامل حتى خوه زطل,0
K44CFXH,بردلي على قلبي في لي قالوا لشكيب..بارك الله فيك كرمك الله راك من احسن ممثلين,1
1VVO35X,Ma3jbtnich,0
7MSDWJM,رجل عظيم,1
VSV6OEC,ربي يهلككم فسدتو الشباب,0
5CIGE6J,naji jaloul 9alil al7aya2,0
X2PA1QL,محلاهم هالخوات   واش خص جات عندي وخية ربي يلم شملهم انشاء الله,1
J582QHX,Mamsto,0
T4ROBAW,M3alim,1
LPMPYJJ,مسخ و طحان تي تعتذر من يهودي والله طحان,0
RERQ7FZ,تافه بالقوي,0
B8QNVDD,Ana nehibha bezaf,1
ETDX35L,ياسر متكبر وحاسب روحو خير من الناس مزال منهم برش الانماط هاذي زيد يسب في الراجل عيب عليه,0
8VHU3IY,Mamsthaaaaaaaaaaaaaaaaaaaaaaaaaaaa,0
RBFO9LS,Bravo samu,1
TE25VH5,احنا التوانسة موش نورمال ما يعجبنا العجب بربي علاش فنان بهذا الابداع الصوتي خليوه يبدع كيمة هو يرتاح لازم تكسرولو مقذيفو فنان وروعة ودمو عسل وربي معاه,1
SR7ZLEQ,Mar5sik makich ragel  tfih 3alik,0
QE81A5G,Monafe9 w la7ass,0
VZQC20M,3ejbeeeeeeetni,1
Q4EWBAR,ميمو محلاك وكيداهم حسن واصل,1
RDRRA8C,بصراحة ياسر رزين حلاوته في الإذاعة وموش وحده يلزم معاه شكون,0
LDJB4W5,al kileb kileb wa aloosoudou asoudou,0
XW6LK0L,Tfooooo3almark,0
KM4MHRD,Bravo tho7ka taamel el kif,1
ZE15ZBW,Mast last,0
D83LMCP,عسلة نحبها برشا ممثلة كبيرة ربي يوفقها,1
MHEN1MM,مسكينة تونس,0
OK7CB69,سهرية حلوة برعاية جعفور,1
E7HLMQQ,بصراحة  دنيا أخرى مقاتلة ضحك والله bravoo  😂😂😂😂😂😂😂😂,1
SD0PE4U,معلم .,1
J0LTFPP,Rabi 5alihlek,1
5S38ZOE,Oustri rou7ek ya baya rak 3malt el 3ar mara mini w mara m3arya ktefha rabi yehdik,0
LP24AP7,Bravo samir safi said ne7tarmo barcha liano sadek w fahem l histoire kol,1
JC23YQP,Bravo raw3a enmout fiha walh 3andha mostakbel kebir,1
3ZJSU0V,ايه فيها ، وحدة رخيصة و متبرجة و درا شتشوف في روحها حمد لله ك ربحت 10 د و ياسر فيها,0
OJ2WT1W,منور حسين مرحبا بيك في تونس انشاء الله نشفوك في المهرجانات الصيف هذا.,1
6P6Q4RJ,Ma7lek wajiha,1
1NQYZG4,طيارة و ولد اصل خذيت بلاصتك في كلام الناس اما نحي نقولك الي التجمع بح,1
TAZCI3X,عليكم العنة,0
9KO2ZN9,Nchallah rabi m3ak nhebek barcha,1
ONR2LCN,mala ka3ba bravooooooo,1
MFK1ISG,بية ماعيش عادية مخيبها صراحة انا متعجبنيش حتي طرف كل دقيقة وهي تهبط في المريول ياخي نسيت عمرها ولا شو,0
IIUFDSG,الحلقه 1 حلوه,1
GL5NS5Z,Me7leha le5wat heka bel7a9,1
HCYL5RN,mezel 3andek wajeh w te7ki fi tv  3maltou el 3ar   inchalah rabi iti7 fikem,0
HSCM50N,Ma7leeeha  chay. Kbir 🌹🌹🌹🌹🌹,1
EJDZ53M,Maset laset,0
SJHVJS0,ماراتش عيني امسط من قاضي البهامة والارهااااب..ممسطو..ماعاش تجيبوهولنا..كشاكشو خارجة في تبييض الارهاب..ارهابي يقتل ويفجر ويذبح..تحبهم يعملولو كاغاس..تفو عليك  يا مجرم,0
TLY0EHO,Raw3a machaalah a3lih,1
51W5H8M,Rajell w m3alem tounsi wakahou,1
H2Q8WQ8,3efcha bl7a9,0
7S2BD3Z,"ناجي جهلول إنسان بهيم ياسر.. أستاذ التاريخ الذي ادعى أن أهل الجنوب تنقصهم الوطنية... وكأن بأستاذ التاريخ لم يقرأ في كتب التاريخ عن فرحات حشاد والطاهر الحداد وأبي القاسم الشابي ومحمد علي الحامي ولزهر الشرايطي وعبد العزيز العكرمي...وغيرهم 
Tfeeeeh 3al podeiet 5raw feh Ti o9tlo lehmom jemda w homa ya7kiw 3al insenia ama insenia ta7kiw 3liha te 7ata 7ayawenia matjiiiich l7ayawen we3i 3lik ya mrifh ya mo3a9 ya met5alef
Maskha
تفوووووه على المستويات
منافق كبييييير
سبب من اسباب التطرف الديني ان تستفز غيرك في دينه حتى عن غير قصد هذه ليست اخلاقنا .حنان وزينة والمثلية ولطفي العماري كوارث تونس ودعاة للكفر وسبب تدعيش العقول البسيطة
يستخف في دمو و بصراحة ظهر دمو رزين و عار على الحصة
Mamstou
7al9a 3al 7ittt
حسان من الجزاير تفوووووو
الدنيا أذواق وكل حد يجبدوا أصلو وإلي أصلو خامج أكيد يتفرج في الخمج ويعحبوا
يجيب كان في حثالة المجتمع ما يسمى بالفنانين، نعم فنانين في الانحطاط الأخلاقي، فنانين في الموضة و الدعارة، و صرف الشباب و البنات لمثل هذه الأشياء، لماذا لم يتكلم عن هذا اللباس و العري من قد تكلموا بالأمس القريب في الحجاب و النقاب، ياله من شعب تافه، منافق، كاذب، الا من رحم ربي، ولا حول ولا قوة الا بالله
Raw 5ra 5ra w amsat menou maritech
mamsto 
Maaaaaaareq eghiiiiiiiiit
Amsat mino ma famech
hhhhhhhhhhhhhhhhhhhhhh mala mousiba mnin tla3 hedha kother lham ydha7ek
yeser  mathrouba fi rou77a yeser mra hethi
انا نكرهو و نفد منوو كي نشوفو يعملي الجاير
mech 5arej 3lik el role
Loooooool mriiiiiiitha ....
قاطعوا قناة العهر و الفسوق يا قوم
برافو فوزي وعندك حق والله شئ يأسف ملا موضوع يحكي فيه سي لطفي ويقول ثقافة غربية  الدول العربية تعاني من الجهل وتونس تعاني من المثقفين  مثلك يا لطفي  انا نقلك هذه ثقافتك انت وحدك
Mousasel fasedetou wajihaw khmissa
شايب كلب طحان
قحبة من أكبر قحاب تونس
Yeser wala mareg il mosalsall :/
منافقين
اي ونبعد  وين تحب طوسل غريت الشلهقين في في شهر رمضان لفظيل يخي  مقطوعين من شجرة لا عندكم لا امالي ولا تالي والا غارينهم باللفلوس التمثيل سبحان الله ولا حولة ولا قوة الا بالله حسبي الله ونعمي الوكيل  كان فمي تافه احب يمدحك له المجال مفتوح الدنياه ليك
Maset barcha 👎
Maset barcha
Akbir kalb
أصبحت تستضيف من تراهم في بلاتو برهان عسيس.. أتفه و أرخص شخص هذا المسمى فريد الباجي... الصافي سعيد يستحق كل الأحترام كذلك سيف الدين
الله لا يفرج عليه",0
LRI2X2G,sihem badi 5iiiiiiiiiiiiiit :/,0
VV2PV10,Wahdek walid ya m3allem,1
FKB7YDQ,Milla chleyek hhhh,0
1XK04UE,Chleka w m3a99ad w i9azziz w taya7 9dar l émission,0
G9GWRBO,مرحبا مرحبا نورت التلفزة معلمة,1
BEF41AI,برشا فضايج,0
I4WKRAA,Bravooooo walid,1
KR5T687,pffffffff 9adecch nekrahhoo,0
XG6CZKJ,Raw3a bsara7a ya  semi,1
P9EVP6G,Mamsettttouuuuuuuu,0
GR46DFY,ماصط لاصط,0
9OW3SZ8,ممثلة ناجحة و ممتازة w nshallh mn 7asèn 2ila 2èsin,1
45RBS71,Tfouh 3ar5is,0
8SL7TGW,Ta7founa mwahra 3jbtini,1
1WQGSD6,jalouli ya m3allem,1
FX80SUY,عمل الفضح كل حصة اشلكو واحد يا ولدي احترم روحك راك عملت الفضح ايها الابله,0
ZFGR0TA,M3aaaaaalllem W rajel,1
B68EV3B,mastaaaaa pffffff,0
ZXJSYOL,mmeeeeereg,0
VTY8V3W,روعة,1
80CT4FJ,انت معلم,1
B7W60XU,تفوه عليك راك عملت الريحة,0
MR0S4WH,2/20 mokrozzzzzzz,0
VFRV3BD,رهدان,0
V4MWS56,Bravoooo,1
KJ6E9XF,"wallahi ya3tik essa77a , barradtli 3la 9albi , Bravo !!!!!!!!Raaaajel !!",1
11ET7YY,#Barhoom 3ezhom,1
S5GB986,بلاهي ناقسوا  من عار ركم فضحتونا رنا تونسا معناش هك  مخدرات وكبابيل ودخان  رنا مسلمين ونفكرك بحاجة اخري رنا في رمضان,0
LDOHZTA,rajel w sid erjel,1
GRCV32E,Bravo ya semi,1
BFXH393,شتقصد !!!!!! عمرنا مكرهناها كوثر بالحاج بالعكس نحبوها كل,1
M4B99D2,أمسط إنسان عرفتو في حياتي،،،،،,0
BEY5OLD,"باي باي تونس""",0
EXA26FG,اعلام العار بامتياز,0
YDIKS8F,راجل راجل,1
D4BNT27,bravo lel wzir 3la 5ater klamou s7i7,1
NB7M2UT,Málla sel3a,0
T7ZCJR4,وليد التونسي لحقيقة قبل ما يعجبنيش برشا أما بعد الموقف الي خذاه من هالفئة الجديدة الي تسمي روحها بالجنس الثالث كبر في عيني برشا و عجبني خاصة كي رد على سي رأفة,1
D44KDB6,زيدو علمو الشباب الفساد,0
2N2H46F,Te3jebni w mahich masta kif barcha minhom inti,1
84W9282,amsset rajol f tari5 elbachariya,0
7F1RBDX,Pfffff walahi amset wahda fi awled moufida deja nchoufou fiha azza masta barcha 👎,0
YYFF3KA,M3allem.,1
QTBZXB5,Mmstou,0
CP8WQBN,n77eeeeebha yaser,1
6B0264P,El kapo,1
C7R3MOH,A7laaaaaa ja3fouuuurrr bravooo💟💟💟💟,1
QV4ERS8,بورجوليا يا سامي نكتلها امها بقلة الحياة,0
2XE8SYI,معلم يرحم والديك برتلي على قلبي,1
JNJMQ40,lehak masseta,0
A4AL5PY,هي و شنوه المشكل علاش تقلنا احنا هههههههه ملا تفاهة,0
0MF7T5M,swayet,1
M09SP3O,يا اللّه هو في كده هه😍زين و تربية ❤,1
V4TCSF8,حلوة,1
M35Y9P6,امونة الغالية :*,1
8M0REGD,bravo olfa,1
OCR6VZM,Bravo Ja3four rabi m3ak,1
PVFXD2G,bien,1
8PU2AT0,Yesser ji3ana,1
KLU5Q1H,أحمد الأندلسي سيييييدك يا نكرة.....اشكونك إنت يا ماسطة.....يا فرحة الراجل إلي باش ياخذك وفرحة بوك......وهف يهزك.,0
B5RURC4,ya khouia mebeldek w mamsstek,0
NIQXPBR,Hhhhhh 7lowa,1
1CNA9QI,Machalah,1
GNCD6J1,راس المنصبة,0
V8881VH,Malla mantak 3andou hedha Ahmed landolsi klem ma yetkalech fi TV w ness tetfarej chnowa hedha? Chneya l émission hedhi ? ........,0
GAHDAEP,توفيق الغربي نوع من الارهاب السمعي و البصري والمعنوي بالنسبه ليا خييبييبببببببت,0
V6TLMRJ,بنديرمان مقعار من قعر الخابية,0
2GP3TFS,Behya w n7ebha,1
N540YZU,Ma3azha,1
NFV6XA2,نقيب داعش في تونس,0
F5FETYL,M3aleeem 3jebnii klemou bsara7a,1
HQRW771,سيدة محترمة و مثال للمرأة التونسية,1
QDATJPL,Nekraaha ffffff,0
G0U93MG,Maset,0
M375IW0,واحد جبري ومسخ ومأ يعرش يحكي,0
BAM0PUM,محلاها أما تحسها تزوي برشا كي تبدى تحكي !,1
L74I6HO,فدلاك و ضامر,1
TGTHQQP,Ena n7ebha,1
FA7WMF0,برفووووو خديجة,1
PLTVY7Z,عز الناس امرأة ب 100 رجل. برافو محرزية اخلاق و خلق,1
EJV9Z36,Hhhhh bravo,1
HYAC2CR,"تي ماللخر راك انسان بوهالي تعمل في Buzz و بن علي ماهوش راجع ود""",0
W1H6I9Y,7lowa lfaza,1
CVLXWKO,Testa7a9 eta9dir,1
0ZLPGRB,Miboune w ta7ann,0
00AGC8O,برافو خالد شوكات ....,1
Q5MJHMZ,جاهل متاع راس لنبوط ...,0
L24AOK4,مشاء  الله,1
SC6AI5P,تافهة و ماسطة و اغانيها اتفه منها 👎👎,0
254WQ93,ياسر كذابه نافخه شفايفها و شاحطه وجها و تقول منيش عامله ملا مريضه مناظر مقلبه,0
2N2ZNTR,yaaaaaa amoun 3ssaaaaal :D,1
R1WS078,Ma7lekom yasir mwatin b3dhkom,1
3EPVB5S,انت معلم  خوي لكبير,1
S5NYWSY,Dhaher masta.5atr mafih kan kmastin,0
U0MU0NI,جعفر محلاك انت حليت سهر والله,1
IYB13NW,Brabiiiii rakkkkk kerthaaaaaa makech mtaa talvza chnéya soueletttt lbhéma mme mehrzéya tetfarej fih lfilm ??? Yekki msatekkkk a ce point ??? Ehtram w taalem kifeh tesell ?!! Vraiment tu es grave bhemaaaaaaa tastikaaaaa tkosss alihom lklem matatach tetsarechh!! Pffffff,0
FEZRO4F,Bravo walid inti m3alim,1
A4JQAAI,يا طحان تفووووووووه,0
H62M5L8,كلب كبير,0
RY59SL9,بنت بلادي فلة..,1
P4DZY4U,رجل دين رغم انف المخنثين الشمسيين,1
L5RT68D,بفففف نكرها ماسطة هذي تمثل على روحها موش ممثلة ربي يهديها وتمشي تقراء على روحها خير,0
MXGWKWF,Mas9tha touz fik,0
5TB3I73,Machallah,1
P3NJ5A4,yo9tel b dha7ek wasel hhhhhhhhhhhhhhhhhhhh 3andou barcha dhmar,1
LAAD6GM,راجل,1
2LYBA18,m3allma (y),1
NKMYHN6,نأيدو هو و احمد الاندلسي ... كلامو عجبني و في بلاصتو,1
WARP0HZ,محلاك عيشوشة نموت عليك 😻😍😘,1
QYCCZJO,Maset!!,0
N2ZRLLN,"ربي ينتقم منكم انشاءالله على العهر والفواحش اللي تعملوا فيها, وبعد تقعدوا تتباكاو وتقولوا مش نفلسو,  ربي يقصمكم انشالله",0
4DL2GHW,Mouch mnha mn semi el fehri el miboun  mao tayhouha fih fel habs we mn ghadi bdet lahkeya tfoooooooooooooh alih,0
R9GC4P4,Mahlek,1
2BEPCNP,كارثة 😡,0
FEW0JFE,Walah rajel,1
9EVHGUY,Lokza mamstou 9edech msatek khih,0
YY4IGI0,ياسر ياسر حلو المسلسل اتمنيت راني نمثل فيه عندي خبرة ومثلت قبل انشاء الله خويا يامي في انتاجا تك الجايا,1
42HXBF1,عنده الحق و بلادنا ضايعة من قبل و زادت توا باسم الديمقراطية,1
K4M7EX0,mahlek ya zina mra w 3lik el klem,1
QH7Y32W,غرغر يا غراب,0
VS12BR2,Hahahahahah 3alamiya,1
P4YMZCF,فننننننان و معلم,1
NTEFJKK,محلاهم و خاصة الفتاة ♥,1
5NY5XO3,3aychoucha Tbarkallah 3lik,1
Q60TPHN,فنانةراقي ويستحق كل الاحترام تي هوما فنانين شلاويح ويحكيو برواحهم ااف تحية للكبير صلاح مصباح,1
XKAXFCM,إنسان منحط و مسخ و تاريخو سابقو مع قحاب المسرح اللي بعد ما تعطي و يطلعلها الدور المسرحي معفط تولي تبكي و تشكي ..الحاصل كي سيدي كي جوادو كيف البرنامج كيف ضيوفو ..تاريخ الدهماني عند حبوبة و صلاح مصباح وأش كليتي لوح يا براكة..و صحافي المجاري لطفي سواد رغم أنه في بعض الأحيان يقول كلمة في بلاصتها إلا أنه قواد و صحافي البلاط و شكون يدفع أكثر و معروف عنه أنه متحيل و لحبيب جغام مدفون في الإذاعة على نفس النسق من عهد بورقيبة و يزيد يفرض على الإذاعات الخاصة نفس البرمجة لوغة ناس بكري في ناس ليوم نصيحة مني حاول قدم و هات شيء جديد ومفيد خير من الوحلة اللي واحلها و سمير ديلو أحد لصوص النهضة كرشو و صلعتو كبرت و تقلبت الفيستة يا عفاط و التاريخ لن يرحمك و الترويكا و شيخكم شيخ الوبنة الخريجي و هاك المقدم الباسل و الأسئلة الوبنية الفكرية شنية المغزى من إنك تجيب تصويرة كاترين زيتا جونز لواحد ليبيدو و تسألو تقلو شنية تقول ..أنا نقلك جاب ربي ما جاوبكش إنها تفكرو في أمك .. لستم أهل للحرية و إعلامكم عاهر و داعر و لستم أهل للحرية يليق بكم جائزة أعطي صرمك و هز ساقيك نعملك برنامج ليك .. كادوريم قزمت روحك بحضورك في برامج جايبينك باش ت...,0
4POKDH8,barvou rahmoni,1
DCVDVC2,مستوى منحط ... جاهل متاع ...,0
RLDJZ1G,لمين صريح ورزين في كلاموا على ذاك أنا نحبو.برافو لمين النهدي,1
5FOFBED,bourjouliya braaaavooo,1
8JIPABK,Tmarith,0
3MGOXSQ,رقاص و لحاس الحجامة,0
QCZXXYF,تفوه عليك,0
Y7VRSIK,pffffffffffffffffffff chamal geddach masi5,0
1EJ3U76,تحية لاستاذتي درة والي قريت عندها سنة اولى حقوق اكثر من رائعة,1
WI2CS1Y,ماااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااسط وربي يهديكم امسط حلقه!!! بطاله وروتين وارهاب وزيد توفيق الغربي!!!!!,0
JCBUH75,تافه ركيك و بليد و مش متربي,0
RAJ7Z5Y,بصراحة محلاها زين و عين و تربية و رزانة,1
RT7CPGQ,كلكم خرررررررر.  ا,0
89UI6YJ,"كتزيد في العلم وتتفلسف وتتعلط .وتتلاعب بابحديات لغة الظاد 
mala 7ala
كان حكيت على أسباب الفقر و الأرهاب ولقيتول الحل خير",0
IHBAC3Y,bravo dorra <3,1
